cidade,id_cidade,sensor,data,valor
Londrina,23265102,tempsolonu100cm,2021-05-09 00:00:00,22.28
Londrina,23265102,tempsolonu100cm,2021-05-09 00:15:00,22.27
Londrina,23265102,tempsolonu100cm,2021-05-09 00:30:00,22.27
Londrina,23265102,tempsolonu100cm,2021-05-09 00:45:00,22.27
Londrina,23265102,tempsolonu100cm,2021-05-09 01:00:00,22.28
Londrina,23265102,tempsolonu100cm,2021-05-09 01:15:00,22.28
Londrina,23265102,tempsolonu100cm,2021-05-09 01:30:00,22.28
Londrina,23265102,tempsolonu100cm,2021-05-09 01:45:00,22.26
Londrina,23265102,tempsolonu100cm,2021-05-09 02:00:00,22.26
Londrina,23265102,tempsolonu100cm,2021-05-09 02:15:00,22.26
Londrina,23265102,tempsolonu100cm,2021-05-09 02:30:00,22.26
Londrina,23265102,tempsolonu100cm,2021-05-09 02:45:00,22.26
Londrina,23265102,tempsolonu100cm,2021-05-09 03:00:00,22.26
Londrina,23265102,tempsolonu100cm,2021-05-09 03:15:00,22.25
Londrina,23265102,tempsolonu100cm,2021-05-09 03:30:00,22.24
Londrina,23265102,tempsolonu100cm,2021-05-09 03:45:00,22.24
Londrina,23265102,tempsolonu100cm,2021-05-09 04:00:00,22.24
Londrina,23265102,tempsolonu100cm,2021-05-09 04:15:00,22.22
Londrina,23265102,tempsolonu100cm,2021-05-09 04:30:00,22.22
Londrina,23265102,tempsolonu100cm,2021-05-09 04:45:00,22.22
Londrina,23265102,tempsolonu100cm,2021-05-09 05:00:00,22.22
Londrina,23265102,tempsolonu100cm,2021-05-09 05:15:00,22.2
Londrina,23265102,tempsolonu100cm,2021-05-09 05:30:00,22.2
Londrina,23265102,tempsolonu100cm,2021-05-09 05:45:00,22.2
Londrina,23265102,tempsolonu100cm,2021-05-09 06:00:00,22.18
Londrina,23265102,tempsolonu100cm,2021-05-09 06:15:00,22.18
Londrina,23265102,tempsolonu100cm,2021-05-09 06:30:00,22.18
Londrina,23265102,tempsolonu100cm,2021-05-09 06:45:00,22.17
Londrina,23265102,tempsolonu100cm,2021-05-09 07:00:00,22.15
Londrina,23265102,tempsolonu100cm,2021-05-09 07:15:00,22.15
Londrina,23265102,tempsolonu100cm,2021-05-09 07:30:00,22.14
Londrina,23265102,tempsolonu100cm,2021-05-09 07:45:00,22.13
Londrina,23265102,tempsolonu100cm,2021-05-09 08:00:00,22.12
Londrina,23265102,tempsolonu100cm,2021-05-09 08:15:00,22.11
Londrina,23265102,tempsolonu100cm,2021-05-09 08:30:00,22.1
Londrina,23265102,tempsolonu100cm,2021-05-09 08:45:00,22.09
Londrina,23265102,tempsolonu100cm,2021-05-09 09:00:00,22.07
Londrina,23265102,tempsolonu100cm,2021-05-09 09:15:00,22.05
Londrina,23265102,tempsolonu100cm,2021-05-09 09:30:00,22.04
Londrina,23265102,tempsolonu100cm,2021-05-09 09:45:00,22.03
Londrina,23265102,tempsolonu100cm,2021-05-09 10:00:00,22.02
Londrina,23265102,tempsolonu100cm,2021-05-09 10:15:00,22.0
Londrina,23265102,tempsolonu100cm,2021-05-09 10:30:00,22.0
Londrina,23265102,tempsolonu100cm,2021-05-09 10:45:00,21.99
Londrina,23265102,tempsolonu100cm,2021-05-09 11:00:00,21.98
Londrina,23265102,tempsolonu100cm,2021-05-09 11:15:00,21.98
Londrina,23265102,tempsolonu100cm,2021-05-09 11:30:00,21.96
Londrina,23265102,tempsolonu100cm,2021-05-09 11:45:00,21.95
Londrina,23265102,tempsolonu100cm,2021-05-09 12:00:00,21.95
Londrina,23265102,tempsolonu100cm,2021-05-09 12:15:00,21.95
Londrina,23265102,tempsolonu100cm,2021-05-09 12:30:00,21.95
Londrina,23265102,tempsolonu100cm,2021-05-09 12:45:00,21.94
Londrina,23265102,tempsolonu100cm,2021-05-09 13:00:00,21.94
Londrina,23265102,tempsolonu100cm,2021-05-09 13:15:00,21.93
Londrina,23265102,tempsolonu100cm,2021-05-09 13:30:00,21.93
Londrina,23265102,tempsolonu100cm,2021-05-09 13:45:00,21.93
Londrina,23265102,tempsolonu100cm,2021-05-09 14:00:00,21.94
Londrina,23265102,tempsolonu100cm,2021-05-09 14:15:00,21.94
Londrina,23265102,tempsolonu100cm,2021-05-09 14:30:00,21.95
Londrina,23265102,tempsolonu100cm,2021-05-09 14:45:00,21.95
Londrina,23265102,tempsolonu100cm,2021-05-09 15:00:00,21.95
Londrina,23265102,tempsolonu100cm,2021-05-09 15:15:00,21.96
Londrina,23265102,tempsolonu100cm,2021-05-09 15:30:00,21.96
Londrina,23265102,tempsolonu100cm,2021-05-09 15:45:00,21.97
Londrina,23265102,tempsolonu100cm,2021-05-09 16:00:00,21.98
Londrina,23265102,tempsolonu100cm,2021-05-09 16:15:00,21.99
Londrina,23265102,tempsolonu100cm,2021-05-09 16:30:00,22.0
Londrina,23265102,tempsolonu100cm,2021-05-09 16:45:00,22.0
Londrina,23265102,tempsolonu100cm,2021-05-09 17:00:00,22.02
Londrina,23265102,tempsolonu100cm,2021-05-09 17:15:00,22.03
Londrina,23265102,tempsolonu100cm,2021-05-09 17:30:00,22.04
Londrina,23265102,tempsolonu100cm,2021-05-09 17:45:00,22.05
