cidade,id_cidade,sensor,data,valor
Londrina,23265102,ventodir10m,2021-03-09 00:00:00,239.8
Londrina,23265102,ventodir10m,2021-03-09 00:15:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 00:30:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 00:45:00,272.0
Londrina,23265102,ventodir10m,2021-03-09 01:00:00,279.2
Londrina,23265102,ventodir10m,2021-03-09 01:15:00,274.6
Londrina,23265102,ventodir10m,2021-03-09 01:30:00,289.1
Londrina,23265102,ventodir10m,2021-03-09 01:45:00,266.2
Londrina,23265102,ventodir10m,2021-03-09 02:00:00,259.3
Londrina,23265102,ventodir10m,2021-03-09 02:15:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 02:30:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 02:45:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 03:00:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 03:15:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 03:30:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 03:45:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 04:00:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 04:15:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 04:30:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 04:45:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 05:00:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 05:15:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 05:30:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 05:45:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 06:00:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 06:15:00,239.8
Londrina,23265102,ventodir10m,2021-03-09 06:30:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 06:45:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 07:00:00,246.0
Londrina,23265102,ventodir10m,2021-03-09 07:15:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 07:30:00,258.1
Londrina,23265102,ventodir10m,2021-03-09 07:45:00,268.0
Londrina,23265102,ventodir10m,2021-03-09 08:00:00,153.2
Londrina,23265102,ventodir10m,2021-03-09 08:15:00,129.0
Londrina,23265102,ventodir10m,2021-03-09 08:30:00,188.4
Londrina,23265102,ventodir10m,2021-03-09 08:45:00,233.4
Londrina,23265102,ventodir10m,2021-03-09 09:00:00,167.5
Londrina,23265102,ventodir10m,2021-03-09 09:15:00,2.7
Londrina,23265102,ventodir10m,2021-03-09 09:30:00,26.4
Londrina,23265102,ventodir10m,2021-03-09 09:45:00,44.3
Londrina,23265102,ventodir10m,2021-03-09 10:00:00,333.5
Londrina,23265102,ventodir10m,2021-03-09 10:15:00,249.4
Londrina,23265102,ventodir10m,2021-03-09 10:30:00,44.7
Londrina,23265102,ventodir10m,2021-03-09 10:45:00,347.4
Londrina,23265102,ventodir10m,2021-03-09 11:00:00,358.8
Londrina,23265102,ventodir10m,2021-03-09 11:15:00,40.8
Londrina,23265102,ventodir10m,2021-03-09 11:30:00,27.1
Londrina,23265102,ventodir10m,2021-03-09 11:45:00,313.5
Londrina,23265102,ventodir10m,2021-03-09 12:00:00,258.3
Londrina,23265102,ventodir10m,2021-03-09 12:15:00,287.9
Londrina,23265102,ventodir10m,2021-03-09 12:30:00,330.0
Londrina,23265102,ventodir10m,2021-03-09 12:45:00,141.2
Londrina,23265102,ventodir10m,2021-03-09 13:00:00,128.9
Londrina,23265102,ventodir10m,2021-03-09 13:15:00,2.9
Londrina,23265102,ventodir10m,2021-03-09 13:30:00,170.3
Londrina,23265102,ventodir10m,2021-03-09 13:45:00,64.7
Londrina,23265102,ventodir10m,2021-03-09 14:00:00,35.2
Londrina,23265102,ventodir10m,2021-03-09 14:15:00,59.5
Londrina,23265102,ventodir10m,2021-03-09 14:30:00,47.0
Londrina,23265102,ventodir10m,2021-03-09 14:45:00,42.2
Londrina,23265102,ventodir10m,2021-03-09 15:00:00,24.0
Londrina,23265102,ventodir10m,2021-03-09 15:15:00,21.5
Londrina,23265102,ventodir10m,2021-03-09 15:30:00,23.5
Londrina,23265102,ventodir10m,2021-03-09 15:45:00,342.1
Londrina,23265102,ventodir10m,2021-03-09 16:00:00,333.8
Londrina,23265102,ventodir10m,2021-03-09 16:15:00,3.6
Londrina,23265102,ventodir10m,2021-03-09 16:30:00,50.9
Londrina,23265102,ventodir10m,2021-03-09 16:45:00,230.4
Londrina,23265102,ventodir10m,2021-03-09 17:00:00,218.0
Londrina,23265102,ventodir10m,2021-03-09 17:15:00,261.4
Londrina,23265102,ventodir10m,2021-03-09 17:30:00,294.2
Londrina,23265102,ventodir10m,2021-03-09 17:45:00,270.3
Londrina,23265102,ventodir10m,2021-03-09 18:00:00,302.5
Londrina,23265102,ventodir10m,2021-03-09 18:15:00,307.1
Londrina,23265102,ventodir10m,2021-03-09 18:30:00,323.8
Londrina,23265102,ventodir10m,2021-03-09 18:45:00,308.7
Londrina,23265102,ventodir10m,2021-03-09 19:00:00,15.9
Londrina,23265102,ventodir10m,2021-03-09 19:15:00,137.0
Londrina,23265102,ventodir10m,2021-03-09 19:30:00,131.0
Londrina,23265102,ventodir10m,2021-03-09 19:45:00,104.7
Londrina,23265102,ventodir10m,2021-03-09 20:00:00,279.3
Londrina,23265102,ventodir10m,2021-03-09 20:15:00,349.7
Londrina,23265102,ventodir10m,2021-03-09 20:30:00,91.0
Londrina,23265102,ventodir10m,2021-03-09 20:45:00,62.7
Londrina,23265102,ventodir10m,2021-03-09 21:00:00,198.7
Londrina,23265102,ventodir10m,2021-03-09 21:15:00,203.5
Londrina,23265102,ventodir10m,2021-03-09 21:30:00,89.2
Londrina,23265102,ventodir10m,2021-03-09 21:45:00,80.1
Londrina,23265102,ventodir10m,2021-03-09 22:00:00,76.6
Londrina,23265102,ventodir10m,2021-03-09 22:15:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 22:30:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 22:45:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 23:00:00,13.8
Londrina,23265102,ventodir10m,2021-03-09 23:15:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 23:30:00,0.0
Londrina,23265102,ventodir10m,2021-03-09 23:45:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 00:00:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 00:15:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 00:30:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 00:45:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 01:00:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 01:15:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 01:30:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 01:45:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 02:00:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 02:15:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 02:30:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 02:45:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 03:00:00,182.4
Londrina,23265102,ventodir10m,2021-03-10 03:15:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 03:30:00,0.0
Londrina,23265102,ventodir10m,2021-03-10 03:45:00,0.0
