cidade,id_cidade,sensor,data,valor
Londrina,23265102,tempsolocm2cm,2021-01-12 00:00:00,29.22
Londrina,23265102,tempsolocm2cm,2021-01-12 00:15:00,28.97
Londrina,23265102,tempsolocm2cm,2021-01-12 00:30:00,28.74
Londrina,23265102,tempsolocm2cm,2021-01-12 00:45:00,28.53
Londrina,23265102,tempsolocm2cm,2021-01-12 01:00:00,28.35
Londrina,23265102,tempsolocm2cm,2021-01-12 01:15:00,28.17
Londrina,23265102,tempsolocm2cm,2021-01-12 01:30:00,27.99
Londrina,23265102,tempsolocm2cm,2021-01-12 01:45:00,27.81
Londrina,23265102,tempsolocm2cm,2021-01-12 02:00:00,27.64
Londrina,23265102,tempsolocm2cm,2021-01-12 02:15:00,27.48
Londrina,23265102,tempsolocm2cm,2021-01-12 02:30:00,27.33
Londrina,23265102,tempsolocm2cm,2021-01-12 02:45:00,27.22
Londrina,23265102,tempsolocm2cm,2021-01-12 03:00:00,27.11
Londrina,23265102,tempsolocm2cm,2021-01-12 03:15:00,27.01
Londrina,23265102,tempsolocm2cm,2021-01-12 03:30:00,26.89
Londrina,23265102,tempsolocm2cm,2021-01-12 03:45:00,26.75
Londrina,23265102,tempsolocm2cm,2021-01-12 04:00:00,26.61
Londrina,23265102,tempsolocm2cm,2021-01-12 04:15:00,26.48
Londrina,23265102,tempsolocm2cm,2021-01-12 04:30:00,26.37
Londrina,23265102,tempsolocm2cm,2021-01-12 04:45:00,26.28
Londrina,23265102,tempsolocm2cm,2021-01-12 05:00:00,26.16
Londrina,23265102,tempsolocm2cm,2021-01-12 05:15:00,26.01
Londrina,23265102,tempsolocm2cm,2021-01-12 05:30:00,25.87
Londrina,23265102,tempsolocm2cm,2021-01-12 05:45:00,25.73
Londrina,23265102,tempsolocm2cm,2021-01-12 06:00:00,25.61
Londrina,23265102,tempsolocm2cm,2021-01-12 06:15:00,25.59
Londrina,23265102,tempsolocm2cm,2021-01-12 06:30:00,25.73
Londrina,23265102,tempsolocm2cm,2021-01-12 06:45:00,26.01
Londrina,23265102,tempsolocm2cm,2021-01-12 07:00:00,26.35
Londrina,23265102,tempsolocm2cm,2021-01-12 07:15:00,26.71
Londrina,23265102,tempsolocm2cm,2021-01-12 07:30:00,27.02
Londrina,23265102,tempsolocm2cm,2021-01-12 07:45:00,27.26
Londrina,23265102,tempsolocm2cm,2021-01-12 08:00:00,27.59
Londrina,23265102,tempsolocm2cm,2021-01-12 08:15:00,28.23
Londrina,23265102,tempsolocm2cm,2021-01-12 08:30:00,29.26
Londrina,23265102,tempsolocm2cm,2021-01-12 08:45:00,30.64
Londrina,23265102,tempsolocm2cm,2021-01-12 09:00:00,32.09
Londrina,23265102,tempsolocm2cm,2021-01-12 09:15:00,33.5
Londrina,23265102,tempsolocm2cm,2021-01-12 09:30:00,34.72
Londrina,23265102,tempsolocm2cm,2021-01-12 09:45:00,35.26
Londrina,23265102,tempsolocm2cm,2021-01-12 10:00:00,36.52
Londrina,23265102,tempsolocm2cm,2021-01-12 10:15:00,38.5
Londrina,23265102,tempsolocm2cm,2021-01-12 10:30:00,39.11
Londrina,23265102,tempsolocm2cm,2021-01-12 10:45:00,41.05
Londrina,23265102,tempsolocm2cm,2021-01-12 11:00:00,42.6
Londrina,23265102,tempsolocm2cm,2021-01-12 11:15:00,44.17
Londrina,23265102,tempsolocm2cm,2021-01-12 11:30:00,43.78
Londrina,23265102,tempsolocm2cm,2021-01-12 11:45:00,42.21
Londrina,23265102,tempsolocm2cm,2021-01-12 12:00:00,41.28
Londrina,23265102,tempsolocm2cm,2021-01-12 12:15:00,41.01
Londrina,23265102,tempsolocm2cm,2021-01-12 12:30:00,40.21
Londrina,23265102,tempsolocm2cm,2021-01-12 12:45:00,40.13
Londrina,23265102,tempsolocm2cm,2021-01-12 13:00:00,39.81
Londrina,23265102,tempsolocm2cm,2021-01-12 13:15:00,40.92
Londrina,23265102,tempsolocm2cm,2021-01-12 13:30:00,44.59
Londrina,23265102,tempsolocm2cm,2021-01-12 13:45:00,46.37
Londrina,23265102,tempsolocm2cm,2021-01-12 14:00:00,45.88
Londrina,23265102,tempsolocm2cm,2021-01-12 14:15:00,44.22
Londrina,23265102,tempsolocm2cm,2021-01-12 14:30:00,42.91
Londrina,23265102,tempsolocm2cm,2021-01-12 14:45:00,41.43
Londrina,23265102,tempsolocm2cm,2021-01-12 15:00:00,40.26
Londrina,23265102,tempsolocm2cm,2021-01-12 15:15:00,39.5
Londrina,23265102,tempsolocm2cm,2021-01-12 15:30:00,38.89
Londrina,23265102,tempsolocm2cm,2021-01-12 15:45:00,37.72
Londrina,23265102,tempsolocm2cm,2021-01-12 16:00:00,36.93
Londrina,23265102,tempsolocm2cm,2021-01-12 16:15:00,36.43
Londrina,23265102,tempsolocm2cm,2021-01-12 16:30:00,36.08
Londrina,23265102,tempsolocm2cm,2021-01-12 16:45:00,35.72
Londrina,23265102,tempsolocm2cm,2021-01-12 17:00:00,35.31
Londrina,23265102,tempsolocm2cm,2021-01-12 17:15:00,35.11
Londrina,23265102,tempsolocm2cm,2021-01-12 17:30:00,34.96
Londrina,23265102,tempsolocm2cm,2021-01-12 17:45:00,34.69
Londrina,23265102,tempsolocm2cm,2021-01-12 18:00:00,34.37
Londrina,23265102,tempsolocm2cm,2021-01-12 18:15:00,33.96
Londrina,23265102,tempsolocm2cm,2021-01-12 18:30:00,33.47
Londrina,23265102,tempsolocm2cm,2021-01-12 18:45:00,32.96
Londrina,23265102,tempsolocm2cm,2021-01-12 19:00:00,32.41
Londrina,23265102,tempsolocm2cm,2021-01-12 19:15:00,31.93
Londrina,23265102,tempsolocm2cm,2021-01-12 19:30:00,31.46
Londrina,23265102,tempsolocm2cm,2021-01-12 19:45:00,31.0
Londrina,23265102,tempsolocm2cm,2021-01-12 20:00:00,30.57
Londrina,23265102,tempsolocm2cm,2021-01-12 20:15:00,30.2
Londrina,23265102,tempsolocm2cm,2021-01-12 20:30:00,29.85
Londrina,23265102,tempsolocm2cm,2021-01-12 20:45:00,29.52
Londrina,23265102,tempsolocm2cm,2021-01-12 21:00:00,29.27
Londrina,23265102,tempsolocm2cm,2021-01-12 21:15:00,29.05
Londrina,23265102,tempsolocm2cm,2021-01-12 21:30:00,28.85
Londrina,23265102,tempsolocm2cm,2021-01-12 21:45:00,28.76
Londrina,23265102,tempsolocm2cm,2021-01-12 22:00:00,28.61
