cidade,id_cidade,sensor,data,valor
Londrina,23265102,ventovel10m,2021-03-05 00:00:00,2.747
Londrina,23265102,ventovel10m,2021-03-05 00:15:00,2.909
Londrina,23265102,ventovel10m,2021-03-05 00:30:00,2.59
Londrina,23265102,ventovel10m,2021-03-05 00:45:00,2.923
Londrina,23265102,ventovel10m,2021-03-05 01:00:00,2.883
Londrina,23265102,ventovel10m,2021-03-05 01:15:00,3.568
Londrina,23265102,ventovel10m,2021-03-05 01:30:00,3.051
Londrina,23265102,ventovel10m,2021-03-05 01:45:00,3.046
Londrina,23265102,ventovel10m,2021-03-05 02:00:00,2.468
Londrina,23265102,ventovel10m,2021-03-05 02:15:00,2.967
Londrina,23265102,ventovel10m,2021-03-05 02:30:00,2.867
Londrina,23265102,ventovel10m,2021-03-05 02:45:00,3.028
Londrina,23265102,ventovel10m,2021-03-05 03:00:00,3.053
Londrina,23265102,ventovel10m,2021-03-05 03:15:00,3.103
Londrina,23265102,ventovel10m,2021-03-05 03:30:00,3.502
Londrina,23265102,ventovel10m,2021-03-05 03:45:00,3.115
Londrina,23265102,ventovel10m,2021-03-05 04:00:00,2.943
Londrina,23265102,ventovel10m,2021-03-05 04:15:00,3.013
Londrina,23265102,ventovel10m,2021-03-05 04:30:00,3.332
Londrina,23265102,ventovel10m,2021-03-05 04:45:00,2.848
Londrina,23265102,ventovel10m,2021-03-05 05:00:00,2.435
Londrina,23265102,ventovel10m,2021-03-05 05:15:00,2.579
Londrina,23265102,ventovel10m,2021-03-05 05:30:00,2.643
Londrina,23265102,ventovel10m,2021-03-05 05:45:00,2.865
Londrina,23265102,ventovel10m,2021-03-05 06:00:00,3.967
Londrina,23265102,ventovel10m,2021-03-05 06:15:00,3.832
Londrina,23265102,ventovel10m,2021-03-05 06:30:00,4.205
Londrina,23265102,ventovel10m,2021-03-05 06:45:00,3.071
Londrina,23265102,ventovel10m,2021-03-05 07:00:00,2.827
Londrina,23265102,ventovel10m,2021-03-05 07:15:00,2.901
Londrina,23265102,ventovel10m,2021-03-05 07:30:00,2.742
Londrina,23265102,ventovel10m,2021-03-05 07:45:00,3.146
Londrina,23265102,ventovel10m,2021-03-05 08:00:00,3.565
Londrina,23265102,ventovel10m,2021-03-05 08:15:00,3.787
Londrina,23265102,ventovel10m,2021-03-05 08:30:00,3.142
Londrina,23265102,ventovel10m,2021-03-05 08:45:00,3.178
Londrina,23265102,ventovel10m,2021-03-05 09:00:00,2.316
Londrina,23265102,ventovel10m,2021-03-05 09:15:00,2.64
Londrina,23265102,ventovel10m,2021-03-05 09:30:00,3.058
Londrina,23265102,ventovel10m,2021-03-05 09:45:00,3.602
Londrina,23265102,ventovel10m,2021-03-05 10:00:00,2.474
Londrina,23265102,ventovel10m,2021-03-05 10:15:00,1.956
Londrina,23265102,ventovel10m,2021-03-05 10:30:00,2.495
Londrina,23265102,ventovel10m,2021-03-05 10:45:00,2.528
Londrina,23265102,ventovel10m,2021-03-05 11:00:00,2.332
Londrina,23265102,ventovel10m,2021-03-05 11:15:00,3.29
Londrina,23265102,ventovel10m,2021-03-05 11:30:00,3.528
Londrina,23265102,ventovel10m,2021-03-05 11:45:00,3.755
Londrina,23265102,ventovel10m,2021-03-05 12:00:00,3.777
Londrina,23265102,ventovel10m,2021-03-05 12:15:00,4.5280000000000005
Londrina,23265102,ventovel10m,2021-03-05 12:30:00,4.652
Londrina,23265102,ventovel10m,2021-03-05 12:45:00,4.43
Londrina,23265102,ventovel10m,2021-03-05 13:00:00,4.029
Londrina,23265102,ventovel10m,2021-03-05 13:15:00,4.287
Londrina,23265102,ventovel10m,2021-03-05 13:30:00,4.08
Londrina,23265102,ventovel10m,2021-03-05 13:45:00,4.266
Londrina,23265102,ventovel10m,2021-03-05 14:00:00,3.198
Londrina,23265102,ventovel10m,2021-03-05 14:15:00,2.809
Londrina,23265102,ventovel10m,2021-03-05 14:30:00,2.857
Londrina,23265102,ventovel10m,2021-03-05 14:45:00,2.915
Londrina,23265102,ventovel10m,2021-03-05 15:00:00,3.146
Londrina,23265102,ventovel10m,2021-03-05 15:15:00,2.639
Londrina,23265102,ventovel10m,2021-03-05 15:30:00,2.827
Londrina,23265102,ventovel10m,2021-03-05 15:45:00,3.148
Londrina,23265102,ventovel10m,2021-03-05 16:00:00,3.181
Londrina,23265102,ventovel10m,2021-03-05 16:15:00,2.743
Londrina,23265102,ventovel10m,2021-03-05 16:30:00,3.265
Londrina,23265102,ventovel10m,2021-03-05 16:45:00,2.573
Londrina,23265102,ventovel10m,2021-03-05 17:00:00,2.119
Londrina,23265102,ventovel10m,2021-03-05 17:15:00,2.976
Londrina,23265102,ventovel10m,2021-03-05 17:30:00,3.017
Londrina,23265102,ventovel10m,2021-03-05 17:45:00,2.168
Londrina,23265102,ventovel10m,2021-03-05 18:00:00,1.297
Londrina,23265102,ventovel10m,2021-03-05 18:15:00,2.013
Londrina,23265102,ventovel10m,2021-03-05 18:30:00,2.097
