cidade,id_cidade,sensor,data,valor
Londrina,23265102,tempminar2m,2021-06-27 00:00:00,16.04
Londrina,23265102,tempminar2m,2021-06-27 00:15:00,16.04
Londrina,23265102,tempminar2m,2021-06-27 00:30:00,16.14
Londrina,23265102,tempminar2m,2021-06-27 00:45:00,16.42
Londrina,23265102,tempminar2m,2021-06-27 01:00:00,16.63
Londrina,23265102,tempminar2m,2021-06-27 01:15:00,17.37
Londrina,23265102,tempminar2m,2021-06-27 01:30:00,17.29
Londrina,23265102,tempminar2m,2021-06-27 01:45:00,17.65
Londrina,23265102,tempminar2m,2021-06-27 02:00:00,15.65
Londrina,23265102,tempminar2m,2021-06-27 02:15:00,14.55
Londrina,23265102,tempminar2m,2021-06-27 02:30:00,14.43
Londrina,23265102,tempminar2m,2021-06-27 02:45:00,14.65
Londrina,23265102,tempminar2m,2021-06-27 03:00:00,15.74
Londrina,23265102,tempminar2m,2021-06-27 03:15:00,15.43
Londrina,23265102,tempminar2m,2021-06-27 03:30:00,15.22
Londrina,23265102,tempminar2m,2021-06-27 03:45:00,15.25
Londrina,23265102,tempminar2m,2021-06-27 04:00:00,15.4
Londrina,23265102,tempminar2m,2021-06-27 04:15:00,15.66
Londrina,23265102,tempminar2m,2021-06-27 04:30:00,17.74
Londrina,23265102,tempminar2m,2021-06-27 04:45:00,17.55
Londrina,23265102,tempminar2m,2021-06-27 05:00:00,17.21
Londrina,23265102,tempminar2m,2021-06-27 05:15:00,16.36
Londrina,23265102,tempminar2m,2021-06-27 05:30:00,16.14
Londrina,23265102,tempminar2m,2021-06-27 05:45:00,16.75
Londrina,23265102,tempminar2m,2021-06-27 06:00:00,16.43
Londrina,23265102,tempminar2m,2021-06-27 06:15:00,15.99
Londrina,23265102,tempminar2m,2021-06-27 06:30:00,13.21
Londrina,23265102,tempminar2m,2021-06-27 06:45:00,13.06
Londrina,23265102,tempminar2m,2021-06-27 07:00:00,13.66
Londrina,23265102,tempminar2m,2021-06-27 07:15:00,13.81
Londrina,23265102,tempminar2m,2021-06-27 07:30:00,14.43
Londrina,23265102,tempminar2m,2021-06-27 07:45:00,15.37
Londrina,23265102,tempminar2m,2021-06-27 08:00:00,15.76
Londrina,23265102,tempminar2m,2021-06-27 08:15:00,16.89
Londrina,23265102,tempminar2m,2021-06-27 08:30:00,18.16
Londrina,23265102,tempminar2m,2021-06-27 08:45:00,18.35
Londrina,23265102,tempminar2m,2021-06-27 09:00:00,18.65
Londrina,23265102,tempminar2m,2021-06-27 09:15:00,18.82
Londrina,23265102,tempminar2m,2021-06-27 09:30:00,18.96
Londrina,23265102,tempminar2m,2021-06-27 09:45:00,20.04
Londrina,23265102,tempminar2m,2021-06-27 10:00:00,20.38
Londrina,23265102,tempminar2m,2021-06-27 10:15:00,21.13
Londrina,23265102,tempminar2m,2021-06-27 10:30:00,21.39
Londrina,23265102,tempminar2m,2021-06-27 10:45:00,21.51
Londrina,23265102,tempminar2m,2021-06-27 11:00:00,21.99
Londrina,23265102,tempminar2m,2021-06-27 11:15:00,22.68
Londrina,23265102,tempminar2m,2021-06-27 11:30:00,22.79
Londrina,23265102,tempminar2m,2021-06-27 11:45:00,23.03
Londrina,23265102,tempminar2m,2021-06-27 12:00:00,23.46
Londrina,23265102,tempminar2m,2021-06-27 12:15:00,24.01
Londrina,23265102,tempminar2m,2021-06-27 12:30:00,24.21
Londrina,23265102,tempminar2m,2021-06-27 12:45:00,24.72
Londrina,23265102,tempminar2m,2021-06-27 13:00:00,25.06
Londrina,23265102,tempminar2m,2021-06-27 13:15:00,25.22
Londrina,23265102,tempminar2m,2021-06-27 13:30:00,25.38
Londrina,23265102,tempminar2m,2021-06-27 13:45:00,25.52
Londrina,23265102,tempminar2m,2021-06-27 14:00:00,25.5
Londrina,23265102,tempminar2m,2021-06-27 14:15:00,25.97
Londrina,23265102,tempminar2m,2021-06-27 14:30:00,26.57
Londrina,23265102,tempminar2m,2021-06-27 14:45:00,26.62
Londrina,23265102,tempminar2m,2021-06-27 15:00:00,26.45
Londrina,23265102,tempminar2m,2021-06-27 15:15:00,26.28
Londrina,23265102,tempminar2m,2021-06-27 15:30:00,26.24
Londrina,23265102,tempminar2m,2021-06-27 15:45:00,27.18
Londrina,23265102,tempminar2m,2021-06-27 16:00:00,27.23
Londrina,23265102,tempminar2m,2021-06-27 16:15:00,27.2
Londrina,23265102,tempminar2m,2021-06-27 16:30:00,27.08
Londrina,23265102,tempminar2m,2021-06-27 16:45:00,26.86
Londrina,23265102,tempminar2m,2021-06-27 17:00:00,26.67
Londrina,23265102,tempminar2m,2021-06-27 17:15:00,26.26
Londrina,23265102,tempminar2m,2021-06-27 17:30:00,25.78
Londrina,23265102,tempminar2m,2021-06-27 17:45:00,25.24
Londrina,23265102,tempminar2m,2021-06-27 18:00:00,24.72
Londrina,23265102,tempminar2m,2021-06-27 18:15:00,22.94
Londrina,23265102,tempminar2m,2021-06-27 18:30:00,22.61
Londrina,23265102,tempminar2m,2021-06-27 18:45:00,21.9
Londrina,23265102,tempminar2m,2021-06-27 19:00:00,20.82
Londrina,23265102,tempminar2m,2021-06-27 19:15:00,20.77
Londrina,23265102,tempminar2m,2021-06-27 19:30:00,21.63
Londrina,23265102,tempminar2m,2021-06-27 19:45:00,21.3
Londrina,23265102,tempminar2m,2021-06-27 20:00:00,19.95
Londrina,23265102,tempminar2m,2021-06-27 20:15:00,19.47
