"id_sample","id_sensor","value","date_ref"
"6903",48,"20.29","2021-07-29 20:30:00"
"6957",48,"20.29","2021-07-29 20:45:00"
"7011",48,"20.29","2021-07-29 21:00:00"
"7065",48,"20.29","2021-07-29 21:15:00"
"7119",48,"20.29","2021-07-29 21:30:00"
"7173",48,"20.29","2021-07-29 21:45:00"
"7227",48,"20.29","2021-07-29 22:00:00"
"7281",48,"20.29","2021-07-29 22:15:00"
"7335",48,"20.29","2021-07-29 22:30:00"
"7389",48,"20.29","2021-07-29 22:45:00"
"7443",48,"20.3","2021-07-29 23:00:00"
"7497",48,"20.3","2021-07-29 23:15:00"
"7551",48,"20.3","2021-07-29 23:30:00"
"7605",48,"20.3","2021-07-29 23:45:00"
"7659",48,"20.3","2021-07-30 00:00:00"
"7713",48,"20.3","2021-07-30 00:15:00"
"7767",48,"20.31","2021-07-30 00:30:00"
"7821",48,"20.31","2021-07-30 00:45:00"
"7875",48,"20.31","2021-07-30 01:00:00"
"7929",48,"20.31","2021-07-30 01:15:00"
"7983",48,"20.31","2021-07-30 01:30:00"
"8037",48,"20.31","2021-07-30 01:45:00"
"8091",48,"20.31","2021-07-30 02:00:00"
"8145",48,"20.31","2021-07-30 02:15:00"
"8199",48,"20.32","2021-07-30 02:30:00"
"8253",48,"20.31","2021-07-30 02:45:00"
"8307",48,"20.31","2021-07-30 03:00:00"
"8361",48,"20.31","2021-07-30 03:15:00"
"8415",48,"20.32","2021-07-30 03:30:00"
"8469",48,"20.32","2021-07-30 03:45:00"
"8523",48,"20.32","2021-07-30 04:00:00"
"8577",48,"20.32","2021-07-30 04:15:00"
"8631",48,"20.32","2021-07-30 04:30:00"
"8685",48,"20.32","2021-07-30 04:45:00"
"8739",48,"20.32","2021-07-30 05:00:00"
"8793",48,"20.32","2021-07-30 05:15:00"
"8847",48,"20.32","2021-07-30 05:30:00"
"8901",48,"20.32","2021-07-30 05:45:00"
"8955",48,"20.32","2021-07-30 06:00:00"
"9009",48,"20.32","2021-07-30 06:15:00"
"9063",48,"20.32","2021-07-30 06:30:00"
"9117",48,"20.32","2021-07-30 06:45:00"
"9171",48,"20.32","2021-07-30 07:00:00"
"9225",48,"20.32","2021-07-30 07:15:00"
"9279",48,"20.32","2021-07-30 07:30:00"
"9333",48,"20.32","2021-07-30 07:45:00"
"9387",48,"20.32","2021-07-30 08:00:00"
"9441",48,"20.31","2021-07-30 08:15:00"
"9495",48,"20.31","2021-07-30 08:30:00"
"9549",48,"20.31","2021-07-30 08:45:00"
"9603",48,"20.31","2021-07-30 09:00:00"
"9657",48,"20.3","2021-07-30 09:15:00"
"9711",48,"20.29","2021-07-30 09:30:00"
"9765",48,"20.28","2021-07-30 09:45:00"
"9819",48,"20.27","2021-07-30 10:00:00"
"9873",48,"20.27","2021-07-30 10:15:00"
"9927",48,"20.27","2021-07-30 10:30:00"
"9981",48,"20.26","2021-07-30 10:45:00"
"10035",48,"20.25","2021-07-30 11:00:00"
"10089",48,"20.25","2021-07-30 11:15:00"
"10143",48,"20.25","2021-07-30 11:30:00"
"10197",48,"20.24","2021-07-30 11:45:00"
"10251",48,"20.24","2021-07-30 12:00:00"
"10305",48,"20.24","2021-07-30 12:15:00"
"10359",48,"20.23","2021-07-30 12:30:00"
"10413",48,"20.23","2021-07-30 12:45:00"
"10467",48,"20.22","2021-07-30 13:00:00"
"10521",48,"20.22","2021-07-30 13:15:00"
"10575",48,"20.22","2021-07-30 13:30:00"
"10629",48,"20.22","2021-07-30 13:45:00"
"10683",48,"20.21","2021-07-30 14:00:00"
"10737",48,"20.21","2021-07-30 14:15:00"
"10791",48,"20.21","2021-07-30 14:30:00"
"10845",48,"20.21","2021-07-30 14:45:00"
"10899",48,"20.21","2021-07-30 15:00:00"
"10953",48,"20.2","2021-07-30 15:15:00"
"11007",48,"20.19","2021-07-30 15:30:00"
"11061",48,"20.19","2021-07-30 15:45:00"
"11115",48,"20.18","2021-07-30 16:00:00"
"11169",48,"20.18","2021-07-30 16:15:00"
"11223",48,"20.18","2021-07-30 16:30:00"
"11277",48,"20.18","2021-07-30 16:45:00"
"11331",48,"20.19","2021-07-30 17:00:00"
"11385",48,"20.19","2021-07-30 17:15:00"
"11439",48,"20.19","2021-07-30 17:30:00"
"11493",48,"20.19","2021-07-30 17:45:00"
"11547",48,"20.2","2021-07-30 18:00:00"
"11601",48,"20.2","2021-07-30 18:15:00"
"11655",48,"20.21","2021-07-30 18:30:00"
"11709",48,"20.22","2021-07-30 18:45:00"
"11763",48,"20.23","2021-07-30 19:00:00"
"11817",48,"20.23","2021-07-30 19:15:00"
"11871",48,"20.23","2021-07-30 19:30:00"
"11925",48,"20.24","2021-07-30 19:45:00"
"11979",48,"20.24","2021-07-30 20:00:00"
"12033",48,"20.24","2021-07-30 20:15:00"
"12087",48,"20.24","2021-07-30 20:30:00"
"12141",48,"20.24","2021-07-30 20:45:00"
"12195",48,"20.24","2021-07-30 21:00:00"
"12249",48,"20.24","2021-07-30 21:15:00"
"12303",48,"20.24","2021-07-30 21:30:00"
"12357",48,"20.25","2021-07-30 21:45:00"
"12411",48,"20.25","2021-07-30 22:00:00"
"12465",48,"20.25","2021-07-30 22:15:00"
"12519",48,"20.25","2021-07-30 22:30:00"
"12573",48,"20.25","2021-07-30 22:45:00"
"12627",48,"20.25","2021-07-30 23:00:00"
"12681",48,"20.25","2021-07-30 23:15:00"
"12735",48,"20.25","2021-07-30 23:30:00"
"12789",48,"20.25","2021-07-30 23:45:00"
"12843",48,"20.25","2021-07-31 00:00:00"
"12897",48,"20.25","2021-07-31 00:15:00"
"12951",48,"20.25","2021-07-31 00:30:00"
"13005",48,"20.24","2021-07-31 00:45:00"
"13059",48,"20.24","2021-07-31 01:00:00"
"13113",48,"20.24","2021-07-31 01:15:00"
"13167",48,"20.24","2021-07-31 01:30:00"
"13221",48,"20.24","2021-07-31 01:45:00"
"13275",48,"20.24","2021-07-31 02:00:00"
"13329",48,"20.25","2021-07-31 02:15:00"
"13383",48,"20.25","2021-07-31 02:30:00"
"13437",48,"20.25","2021-07-31 02:45:00"
"13491",48,"20.25","2021-07-31 03:00:00"
"13545",48,"20.26","2021-07-31 03:15:00"
"13599",48,"20.26","2021-07-31 03:30:00"
"13653",48,"20.26","2021-07-31 03:45:00"
"13707",48,"20.26","2021-07-31 04:00:00"
"13761",48,"20.26","2021-07-31 04:15:00"
"13815",48,"20.26","2021-07-31 04:30:00"
"13869",48,"20.26","2021-07-31 04:45:00"
"13923",48,"20.26","2021-07-31 05:00:00"
"13977",48,"20.26","2021-07-31 05:15:00"
"14031",48,"20.26","2021-07-31 05:30:00"
"14085",48,"20.26","2021-07-31 05:45:00"
"14139",48,"20.26","2021-07-31 06:00:00"
"14193",48,"20.26","2021-07-31 06:15:00"
"14247",48,"20.26","2021-07-31 06:30:00"
"14301",48,"20.26","2021-07-31 06:45:00"
"14355",48,"20.26","2021-07-31 07:00:00"
"14409",48,"20.26","2021-07-31 07:15:00"
"14463",48,"20.26","2021-07-31 07:30:00"
"14517",48,"20.26","2021-07-31 07:45:00"
"14571",48,"20.26","2021-07-31 08:00:00"
"14625",48,"20.26","2021-07-31 08:15:00"
"14679",48,"20.26","2021-07-31 08:30:00"
"14733",48,"20.26","2021-07-31 08:45:00"
"14787",48,"20.26","2021-07-31 09:00:00"
"14841",48,"20.25","2021-07-31 09:15:00"
"14895",48,"20.24","2021-07-31 09:30:00"
"14949",48,"20.24","2021-07-31 09:45:00"
"15003",48,"20.23","2021-07-31 10:00:00"
"15057",48,"20.22","2021-07-31 10:15:00"
"15111",48,"20.22","2021-07-31 10:30:00"
"15165",48,"20.22","2021-07-31 10:45:00"
"15219",48,"20.21","2021-07-31 11:00:00"
"15273",48,"20.21","2021-07-31 11:15:00"
"15327",48,"20.2","2021-07-31 11:30:00"
"15381",48,"20.19","2021-07-31 11:45:00"
"15435",48,"20.19","2021-07-31 12:00:00"
"15489",48,"20.19","2021-07-31 12:15:00"
"15543",48,"20.18","2021-07-31 12:30:00"
"15597",48,"20.18","2021-07-31 12:45:00"
"15651",48,"20.18","2021-07-31 13:00:00"
"15705",48,"20.17","2021-07-31 13:15:00"
"15759",48,"20.17","2021-07-31 13:30:00"
"15813",48,"20.17","2021-07-31 13:45:00"
"15867",48,"20.17","2021-07-31 14:00:00"
"15921",48,"20.17","2021-07-31 14:15:00"
"15975",48,"20.17","2021-07-31 14:30:00"
"16029",48,"20.16","2021-07-31 14:45:00"
"16083",48,"20.16","2021-07-31 15:00:00"
"16137",48,"20.15","2021-07-31 15:15:00"
