"id_sample","id_sensor","value","date_ref"
"6915",13,"2.75","2021-07-29 20:45:00"
"6969",13,"3.05","2021-07-29 21:00:00"
"7023",13,"2.75","2021-07-29 21:15:00"
"7077",13,"2.525","2021-07-29 21:30:00"
"7131",13,"2.525","2021-07-29 21:45:00"
"7185",13,"2.225","2021-07-29 22:00:00"
"7239",13,"2","2021-07-29 22:15:00"
"7293",13,"2","2021-07-29 22:30:00"
"7347",13,"1.925","2021-07-29 22:45:00"
"7401",13,"1.85","2021-07-29 23:00:00"
"7455",13,"2.075","2021-07-29 23:15:00"
"7509",13,"2.15","2021-07-29 23:30:00"
"7563",13,"2.075","2021-07-29 23:45:00"
"7617",13,"2.15","2021-07-30 00:00:00"
"7671",13,"2.15","2021-07-30 00:15:00"
"7725",13,"2.075","2021-07-30 00:30:00"
"7779",13,"2.15","2021-07-30 00:45:00"
"7833",13,"1.925","2021-07-30 01:00:00"
"7887",13,"1.7000000000000002","2021-07-30 01:15:00"
"7941",13,"2.225","2021-07-30 01:30:00"
"7995",13,"2.45","2021-07-30 01:45:00"
"8049",13,"2.45","2021-07-30 02:00:00"
"8103",13,"2.15","2021-07-30 02:15:00"
"8157",13,"1.925","2021-07-30 02:30:00"
"8211",13,"1.775","2021-07-30 02:45:00"
"8265",13,"1.55","2021-07-30 03:00:00"
"8319",13,"0","2021-07-30 03:15:00"
"8373",13,"0","2021-07-30 03:30:00"
"8427",13,"0","2021-07-30 03:45:00"
"8481",13,"2.6","2021-07-30 04:00:00"
"8535",13,"2.975","2021-07-30 04:15:00"
"8589",13,"2.975","2021-07-30 04:30:00"
"8643",13,"2.825","2021-07-30 04:45:00"
"8697",13,"2.3","2021-07-30 05:00:00"
"8751",13,"3.05","2021-07-30 05:15:00"
"8805",13,"3.2","2021-07-30 05:30:00"
"8859",13,"2.975","2021-07-30 05:45:00"
"8913",13,"2.75","2021-07-30 06:00:00"
"8967",13,"2.825","2021-07-30 06:15:00"
"9021",13,"3.575","2021-07-30 06:30:00"
"9075",13,"3.8","2021-07-30 06:45:00"
"9129",13,"3.95","2021-07-30 07:00:00"
"9183",13,"4.1","2021-07-30 07:15:00"
"9237",13,"3.35","2021-07-30 07:30:00"
"9291",13,"3.125","2021-07-30 07:45:00"
"9345",13,"2.6","2021-07-30 08:00:00"
"9399",13,"2.675","2021-07-30 08:15:00"
"9453",13,"2.825","2021-07-30 08:30:00"
"9507",13,"2.375","2021-07-30 08:45:00"
"9561",13,"2.375","2021-07-30 09:00:00"
"9615",13,"2.825","2021-07-30 09:15:00"
"9669",13,"3.2","2021-07-30 09:30:00"
"9723",13,"2.9","2021-07-30 09:45:00"
"9777",13,"4.925","2021-07-30 10:00:00"
"9831",13,"4.25","2021-07-30 10:15:00"
"9885",13,"6.95","2021-07-30 10:30:00"
"9939",13,"5.9","2021-07-30 10:45:00"
"9993",13,"5.225","2021-07-30 11:00:00"
"10047",13,"5.375","2021-07-30 11:15:00"
"10101",13,"5.6","2021-07-30 11:30:00"
"10155",13,"5.675","2021-07-30 11:45:00"
"10209",13,"5.6","2021-07-30 12:00:00"
