cidade,id_cidade,sensor,data,valor
Londrina,23265102,batmin,2021-06-05 00:00:00,12.22
Londrina,23265102,batmin,2021-06-05 00:15:00,12.17
Londrina,23265102,batmin,2021-06-05 00:30:00,12.19
Londrina,23265102,batmin,2021-06-05 00:45:00,12.19
Londrina,23265102,batmin,2021-06-05 01:00:00,12.18
Londrina,23265102,batmin,2021-06-05 01:15:00,12.17
Londrina,23265102,batmin,2021-06-05 01:30:00,12.16
Londrina,23265102,batmin,2021-06-05 01:45:00,12.16
Londrina,23265102,batmin,2021-06-05 02:00:00,12.14
Londrina,23265102,batmin,2021-06-05 02:15:00,12.09
Londrina,23265102,batmin,2021-06-05 02:30:00,12.13
Londrina,23265102,batmin,2021-06-05 02:45:00,12.12
Londrina,23265102,batmin,2021-06-05 03:00:00,12.11
Londrina,23265102,batmin,2021-06-05 03:15:00,12.11
Londrina,23265102,batmin,2021-06-05 03:30:00,12.1
Londrina,23265102,batmin,2021-06-05 03:45:00,12.09
Londrina,23265102,batmin,2021-06-05 04:00:00,12.09
Londrina,23265102,batmin,2021-06-05 04:15:00,12.08
Londrina,23265102,batmin,2021-06-05 04:30:00,12.08
Londrina,23265102,batmin,2021-06-05 04:45:00,12.07
Londrina,23265102,batmin,2021-06-05 05:00:00,12.07
Londrina,23265102,batmin,2021-06-05 05:15:00,12.04
Londrina,23265102,batmin,2021-06-05 05:30:00,12.06
Londrina,23265102,batmin,2021-06-05 05:45:00,12.04
Londrina,23265102,batmin,2021-06-05 06:00:00,12.04
Londrina,23265102,batmin,2021-06-05 06:15:00,12.02
Londrina,23265102,batmin,2021-06-05 06:30:00,12.03
Londrina,23265102,batmin,2021-06-05 06:45:00,12.03
Londrina,23265102,batmin,2021-06-05 07:00:00,12.03
Londrina,23265102,batmin,2021-06-05 07:15:00,12.03
Londrina,23265102,batmin,2021-06-05 07:30:00,12.06
Londrina,23265102,batmin,2021-06-05 07:45:00,12.3
Londrina,23265102,batmin,2021-06-05 08:00:00,12.69
Londrina,23265102,batmin,2021-06-05 08:15:00,12.84
Londrina,23265102,batmin,2021-06-05 08:30:00,13.01
Londrina,23265102,batmin,2021-06-05 08:45:00,13.05
Londrina,23265102,batmin,2021-06-05 09:00:00,13.02
Londrina,23265102,batmin,2021-06-05 09:15:00,12.97
Londrina,23265102,batmin,2021-06-05 09:30:00,13.01
Londrina,23265102,batmin,2021-06-05 09:45:00,13.0
Londrina,23265102,batmin,2021-06-05 10:00:00,13.0
Londrina,23265102,batmin,2021-06-05 10:15:00,12.98
Londrina,23265102,batmin,2021-06-05 10:30:00,13.0
Londrina,23265102,batmin,2021-06-05 10:45:00,12.99
Londrina,23265102,batmin,2021-06-05 11:00:00,12.94
Londrina,23265102,batmin,2021-06-05 11:15:00,12.98
Londrina,23265102,batmin,2021-06-05 11:30:00,12.98
Londrina,23265102,batmin,2021-06-05 11:45:00,12.98
Londrina,23265102,batmin,2021-06-05 12:00:00,12.98
Londrina,23265102,batmin,2021-06-05 12:15:00,12.97
Londrina,23265102,batmin,2021-06-05 12:30:00,12.96
Londrina,23265102,batmin,2021-06-05 12:45:00,12.97
Londrina,23265102,batmin,2021-06-05 13:00:00,12.92
Londrina,23265102,batmin,2021-06-05 13:15:00,12.98
Londrina,23265102,batmin,2021-06-05 13:30:00,12.97
Londrina,23265102,batmin,2021-06-05 13:45:00,12.97
Londrina,23265102,batmin,2021-06-05 14:00:00,12.97
Londrina,23265102,batmin,2021-06-05 14:15:00,12.97
Londrina,23265102,batmin,2021-06-05 14:30:00,12.97
Londrina,23265102,batmin,2021-06-05 14:45:00,12.97
Londrina,23265102,batmin,2021-06-05 15:00:00,12.96
Londrina,23265102,batmin,2021-06-05 15:15:00,12.95
Londrina,23265102,batmin,2021-06-05 15:30:00,12.95
Londrina,23265102,batmin,2021-06-05 15:45:00,12.95
Londrina,23265102,batmin,2021-06-05 16:00:00,12.96
Londrina,23265102,batmin,2021-06-05 16:15:00,12.96
Londrina,23265102,batmin,2021-06-05 16:30:00,12.95
Londrina,23265102,batmin,2021-06-05 16:45:00,12.97
Londrina,23265102,batmin,2021-06-05 17:00:00,12.97
Londrina,23265102,batmin,2021-06-05 17:15:00,12.75
Londrina,23265102,batmin,2021-06-05 17:30:00,12.52
Londrina,23265102,batmin,2021-06-05 17:45:00,12.44
Londrina,23265102,batmin,2021-06-05 18:00:00,12.42
Londrina,23265102,batmin,2021-06-05 18:15:00,12.27
Londrina,23265102,batmin,2021-06-05 18:30:00,12.36
Londrina,23265102,batmin,2021-06-05 18:45:00,12.36
Londrina,23265102,batmin,2021-06-05 19:00:00,12.35
Londrina,23265102,batmin,2021-06-05 19:15:00,12.34
Londrina,23265102,batmin,2021-06-05 19:30:00,12.33
Londrina,23265102,batmin,2021-06-05 19:45:00,12.33
Londrina,23265102,batmin,2021-06-05 20:00:00,12.32
Londrina,23265102,batmin,2021-06-05 20:15:00,12.3
Londrina,23265102,batmin,2021-06-05 20:30:00,12.3
Londrina,23265102,batmin,2021-06-05 20:45:00,12.29
Londrina,23265102,batmin,2021-06-05 21:00:00,12.28
Londrina,23265102,batmin,2021-06-05 21:15:00,12.28
Londrina,23265102,batmin,2021-06-05 21:30:00,12.28
Londrina,23265102,batmin,2021-06-05 21:45:00,12.27
Londrina,23265102,batmin,2021-06-05 22:00:00,12.26
Londrina,23265102,batmin,2021-06-05 22:15:00,12.25
Londrina,23265102,batmin,2021-06-05 22:30:00,12.25
