id_cidade,data,sensor,valor,cidade
23265102,2021-03-29 14:45:00,tempsologra2cm,24.98,Londrina
23265102,2021-03-29 15:00:00,tempsologra2cm,26.33,Londrina
23265102,2021-03-29 15:15:00,tempsologra2cm,27.35,Londrina
23265102,2021-03-29 15:30:00,tempsologra2cm,28.51,Londrina
23265102,2021-03-29 15:45:00,tempsologra2cm,27.76,Londrina
23265102,2021-03-29 16:00:00,tempsologra2cm,26.41,Londrina
23265102,2021-03-29 16:15:00,tempsologra2cm,25.6,Londrina
23265102,2021-03-29 16:30:00,tempsologra2cm,23.59,Londrina
23265102,2021-03-29 16:45:00,tempsologra2cm,21.98,Londrina
23265102,2021-03-29 17:00:00,tempsologra2cm,21.97,Londrina
23265102,2021-03-29 17:15:00,tempsologra2cm,22.61,Londrina
23265102,2021-03-29 17:30:00,tempsologra2cm,22.62,Londrina
23265102,2021-03-29 17:45:00,tempsologra2cm,22.4,Londrina
23265102,2021-03-29 18:00:00,tempsologra2cm,22.19,Londrina
23265102,2021-03-29 18:15:00,tempsologra2cm,22.09,Londrina
23265102,2021-03-29 18:30:00,tempsologra2cm,22.09,Londrina
23265102,2021-03-29 18:45:00,tempsologra2cm,21.92,Londrina
23265102,2021-03-29 19:00:00,tempsologra2cm,21.86,Londrina
23265102,2021-03-29 19:15:00,tempsologra2cm,21.7,Londrina
23265102,2021-03-29 19:30:00,tempsologra2cm,21.48,Londrina
23265102,2021-03-29 19:45:00,tempsologra2cm,21.07,Londrina
23265102,2021-03-29 20:00:00,tempsologra2cm,20.84,Londrina
23265102,2021-03-29 20:15:00,tempsologra2cm,21.01,Londrina
23265102,2021-03-29 20:30:00,tempsologra2cm,21.07,Londrina
23265102,2021-03-29 20:45:00,tempsologra2cm,20.96,Londrina
23265102,2021-03-29 21:00:00,tempsologra2cm,20.85,Londrina
23265102,2021-03-29 21:15:00,tempsologra2cm,20.92,Londrina
23265102,2021-03-29 21:30:00,tempsologra2cm,20.83,Londrina
23265102,2021-03-29 21:45:00,tempsologra2cm,20.7,Londrina
23265102,2021-03-29 22:00:00,tempsologra2cm,20.64,Londrina
23265102,2021-03-29 22:15:00,tempsologra2cm,20.59,Londrina
23265102,2021-03-29 22:30:00,tempsologra2cm,20.61,Londrina
23265102,2021-03-29 22:45:00,tempsologra2cm,20.58,Londrina
23265102,2021-03-29 23:00:00,tempsologra2cm,20.6,Londrina
23265102,2021-03-29 23:15:00,tempsologra2cm,20.53,Londrina
23265102,2021-03-29 23:30:00,tempsologra2cm,20.32,Londrina
23265102,2021-03-29 23:45:00,tempsologra2cm,20.12,Londrina
23265102,2021-03-30 00:00:00,tempsologra2cm,20.01,Londrina
23265102,2021-03-30 00:15:00,tempsologra2cm,19.94,Londrina
23265102,2021-03-30 00:30:00,tempsologra2cm,19.98,Londrina
23265102,2021-03-30 00:45:00,tempsologra2cm,20.02,Londrina
23265102,2021-03-30 01:00:00,tempsologra2cm,19.94,Londrina
23265102,2021-03-30 01:15:00,tempsologra2cm,19.85,Londrina
23265102,2021-03-30 01:30:00,tempsologra2cm,19.74,Londrina
23265102,2021-03-30 01:45:00,tempsologra2cm,19.54,Londrina
23265102,2021-03-30 02:00:00,tempsologra2cm,19.43,Londrina
23265102,2021-03-30 02:15:00,tempsologra2cm,19.32,Londrina
23265102,2021-03-30 02:30:00,tempsologra2cm,19.27,Londrina
23265102,2021-03-30 02:45:00,tempsologra2cm,19.22,Londrina
23265102,2021-03-30 03:00:00,tempsologra2cm,19.21,Londrina
23265102,2021-03-30 03:15:00,tempsologra2cm,19.23,Londrina
23265102,2021-03-30 03:30:00,tempsologra2cm,19.2,Londrina
23265102,2021-03-30 03:45:00,tempsologra2cm,19.18,Londrina
23265102,2021-03-30 04:00:00,tempsologra2cm,19.07,Londrina
23265102,2021-03-30 04:15:00,tempsologra2cm,19.05,Londrina
23265102,2021-03-30 04:30:00,tempsologra2cm,18.99,Londrina
23265102,2021-03-30 04:45:00,tempsologra2cm,18.99,Londrina
23265102,2021-03-30 05:00:00,tempsologra2cm,19.0,Londrina
23265102,2021-03-30 05:15:00,tempsologra2cm,19.07,Londrina
23265102,2021-03-30 05:30:00,tempsologra2cm,19.03,Londrina
23265102,2021-03-30 05:45:00,tempsologra2cm,19.12,Londrina
23265102,2021-03-30 06:00:00,tempsologra2cm,19.06,Londrina
23265102,2021-03-30 06:15:00,tempsologra2cm,18.91,Londrina
23265102,2021-03-30 06:30:00,tempsologra2cm,18.93,Londrina
23265102,2021-03-30 06:45:00,tempsologra2cm,18.75,Londrina
23265102,2021-03-30 07:00:00,tempsologra2cm,18.78,Londrina
23265102,2021-03-30 07:15:00,tempsologra2cm,18.65,Londrina
23265102,2021-03-30 07:30:00,tempsologra2cm,18.64,Londrina
23265102,2021-03-30 07:45:00,tempsologra2cm,18.64,Londrina
23265102,2021-03-30 08:00:00,tempsologra2cm,18.82,Londrina
23265102,2021-03-30 08:15:00,tempsologra2cm,19.05,Londrina
23265102,2021-03-30 08:30:00,tempsologra2cm,19.36,Londrina
23265102,2021-03-30 08:45:00,tempsologra2cm,19.81,Londrina
23265102,2021-03-30 09:00:00,tempsologra2cm,20.21,Londrina
23265102,2021-03-30 09:15:00,tempsologra2cm,20.78,Londrina
23265102,2021-03-30 09:30:00,tempsologra2cm,21.43,Londrina
23265102,2021-03-30 09:45:00,tempsologra2cm,22.22,Londrina
23265102,2021-03-30 10:00:00,tempsologra2cm,23.17,Londrina
23265102,2021-03-30 10:15:00,tempsologra2cm,23.62,Londrina
23265102,2021-03-30 10:30:00,tempsologra2cm,23.86,Londrina
23265102,2021-03-30 10:45:00,tempsologra2cm,25.39,Londrina
23265102,2021-03-30 11:00:00,tempsologra2cm,26.82,Londrina
23265102,2021-03-30 11:15:00,tempsologra2cm,26.97,Londrina
23265102,2021-03-30 11:30:00,tempsologra2cm,28.01,Londrina
23265102,2021-03-30 11:45:00,tempsologra2cm,28.9,Londrina
23265102,2021-03-30 12:00:00,tempsologra2cm,28.85,Londrina
23265102,2021-03-30 12:15:00,tempsologra2cm,29.64,Londrina
23265102,2021-03-30 12:30:00,tempsologra2cm,30.43,Londrina
23265102,2021-03-30 12:45:00,tempsologra2cm,29.99,Londrina
23265102,2021-03-30 13:00:00,tempsologra2cm,29.92,Londrina
23265102,2021-03-30 13:15:00,tempsologra2cm,30.64,Londrina
23265102,2021-03-30 13:30:00,tempsologra2cm,30.67,Londrina
23265102,2021-03-30 13:45:00,tempsologra2cm,31.48,Londrina
23265102,2021-03-30 14:00:00,tempsologra2cm,32.16,Londrina
23265102,2021-03-30 14:15:00,tempsologra2cm,32.38,Londrina
23265102,2021-03-30 14:30:00,tempsologra2cm,32.76,Londrina
23265102,2021-03-30 14:45:00,tempsologra2cm,32.54,Londrina
23265102,2021-03-30 15:00:00,tempsologra2cm,31.07,Londrina
23265102,2021-03-30 15:15:00,tempsologra2cm,30.89,Londrina
23265102,2021-03-30 15:30:00,tempsologra2cm,29.72,Londrina
23265102,2021-03-30 15:45:00,tempsologra2cm,29.38,Londrina
23265102,2021-03-30 16:00:00,tempsologra2cm,29.04,Londrina
23265102,2021-03-30 16:15:00,tempsologra2cm,28.52,Londrina
23265102,2021-03-30 16:30:00,tempsologra2cm,28.04,Londrina
23265102,2021-03-30 16:45:00,tempsologra2cm,27.53,Londrina
23265102,2021-03-30 17:00:00,tempsologra2cm,27.55,Londrina
23265102,2021-03-30 17:15:00,tempsologra2cm,27.81,Londrina
23265102,2021-03-30 17:30:00,tempsologra2cm,27.2,Londrina
23265102,2021-03-30 17:45:00,tempsologra2cm,26.87,Londrina
23265102,2021-03-30 18:00:00,tempsologra2cm,26.57,Londrina
23265102,2021-03-30 18:15:00,tempsologra2cm,26.01,Londrina
23265102,2021-03-30 18:30:00,tempsologra2cm,25.69,Londrina
23265102,2021-03-30 18:45:00,tempsologra2cm,25.41,Londrina
23265102,2021-03-30 19:00:00,tempsologra2cm,25.07,Londrina
23265102,2021-03-30 19:15:00,tempsologra2cm,24.73,Londrina
23265102,2021-03-30 19:30:00,tempsologra2cm,24.29,Londrina
23265102,2021-03-30 19:45:00,tempsologra2cm,23.98,Londrina
23265102,2021-03-30 20:00:00,tempsologra2cm,23.75,Londrina
23265102,2021-03-30 20:15:00,tempsologra2cm,23.57,Londrina
23265102,2021-03-30 20:30:00,tempsologra2cm,23.32,Londrina
23265102,2021-03-30 20:45:00,tempsologra2cm,23.12,Londrina
23265102,2021-03-30 21:00:00,tempsologra2cm,22.9,Londrina
23265102,2021-03-30 21:15:00,tempsologra2cm,22.73,Londrina
23265102,2021-03-30 21:30:00,tempsologra2cm,22.56,Londrina
23265102,2021-03-30 21:45:00,tempsologra2cm,22.34,Londrina
23265102,2021-03-30 22:00:00,tempsologra2cm,22.2,Londrina
23265102,2021-03-30 22:15:00,tempsologra2cm,22.07,Londrina
23265102,2021-03-30 22:30:00,tempsologra2cm,21.94,Londrina
23265102,2021-03-30 22:45:00,tempsologra2cm,21.88,Londrina
23265102,2021-03-30 23:00:00,tempsologra2cm,21.76,Londrina
23265102,2021-03-30 23:15:00,tempsologra2cm,21.65,Londrina
23265102,2021-03-30 23:30:00,tempsologra2cm,21.53,Londrina
23265102,2021-03-30 23:45:00,tempsologra2cm,21.47,Londrina
23265102,2021-03-31 00:00:00,tempsologra2cm,21.34,Londrina
23265102,2021-03-31 00:15:00,tempsologra2cm,21.2,Londrina
23265102,2021-03-31 00:30:00,tempsologra2cm,21.02,Londrina
